time/total_timesteps,time/fps,rollout/exploration_rate,time/episodes,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/success_rate,train/n_updates,train/loss,train/learning_rate
8409600,4592,,42044,1831,200.0,-241440.70184173997,0.0,,,
8409600,4592,,42048,1831,200.0,-241440.70184173997,0.0,,,
8414400,4592,0.05,42052,1832,200.0,-243090.28640878003,0.0,87545,442.942236328125,0.0001
8414400,4592,,42056,1832,200.0,-243090.28640878003,0.0,,,
8414400,4592,,42060,1832,200.0,-243090.28640878003,0.0,,,
8414400,4592,,42064,1832,200.0,-243090.28640878003,0.0,,,
8414400,4592,,42068,1832,200.0,-243090.28640878003,0.0,,,
8414400,4592,,42072,1832,200.0,-243090.28640878003,0.0,,,
8419200,4592,0.05,42076,1833,200.0,-246353.74268305994,0.0,87595,421.84454956054685,0.0001
8419200,4592,,42080,1833,200.0,-246353.74268305994,0.0,,,
8419200,4592,,42084,1833,200.0,-246353.74268305994,0.0,,,
8419200,4592,,42088,1833,200.0,-246353.74268305994,0.0,,,
8419200,4592,,42092,1833,200.0,-246353.74268305994,0.0,,,
8419200,4592,,42096,1833,200.0,-246353.74268305994,0.0,,,
8424000,4593,0.05,42100,1834,200.0,-247082.27648340003,0.0,87645,417.94227905273436,0.0001
8424000,4592,,42104,1834,200.0,-247082.27648340003,0.0,,,
8424000,4592,,42108,1834,200.0,-247082.27648340003,0.0,,,
8424000,4592,,42112,1834,200.0,-247082.27648340003,0.0,,,
8424000,4592,,42116,1834,200.0,-247082.27648340003,0.0,,,
8424000,4592,,42120,1834,200.0,-247082.27648340003,0.0,,,
8428800,4593,0.05,42124,1835,200.0,-247166.31235746996,0.0,87695,447.7985107421875,0.0001
8428800,4593,,42128,1835,200.0,-247166.31235746996,0.0,,,
8428800,4593,,42132,1835,200.0,-247166.31235746996,0.0,,,
8428800,4593,,42136,1835,200.0,-247166.31235746996,0.0,,,
8428800,4593,,42140,1835,200.0,-247166.31235746996,0.0,,,
8428800,4593,,42144,1835,200.0,-247166.31235746996,0.0,,,
8433600,4593,0.05,42148,1835,200.0,-247361.73358346004,0.0,87745,448.7650573730469,0.0001
8433600,4593,,42152,1835,200.0,-247361.73358346004,0.0,,,
8433600,4593,,42156,1835,200.0,-247361.73358346004,0.0,,,
8433600,4593,,42160,1835,200.0,-247361.73358346004,0.0,,,
8433600,4593,,42164,1835,200.0,-247361.73358346004,0.0,,,
8433600,4593,,42168,1835,200.0,-247361.73358346004,0.0,,,
8438400,4593,0.05,42172,1836,200.0,-244527.66999161,0.0,87795,420.7607360839844,0.0001
8438400,4593,,42176,1836,200.0,-244527.66999161,0.0,,,
8438400,4593,,42180,1836,200.0,-244527.66999161,0.0,,,
8438400,4593,,42184,1836,200.0,-244527.66999161,0.0,,,
8438400,4593,,42188,1836,200.0,-244527.66999161,0.0,,,
8438400,4593,,42192,1836,200.0,-244527.66999161,0.0,,,
8443200,4593,0.05,42196,1837,200.0,-242726.06555457998,0.0,87845,426.0545959472656,0.0001
8443200,4593,,42200,1837,200.0,-242726.06555457998,0.0,,,
8443200,4593,,42204,1837,200.0,-242726.06555457998,0.0,,,
8443200,4593,,42208,1837,200.0,-242726.06555457998,0.0,,,
8443200,4593,,42212,1837,200.0,-242726.06555457998,0.0,,,
8443200,4593,,42216,1837,200.0,-242726.06555457998,0.0,,,
8448000,4594,0.05,42220,1838,200.0,-243085.58191769998,0.0,87895,424.8895751953125,0.0001
8448000,4594,,42224,1838,200.0,-243085.58191769998,0.0,,,
8448000,4594,,42228,1838,200.0,-243085.58191769998,0.0,,,
8448000,4594,,42232,1838,200.0,-243085.58191769998,0.0,,,
8448000,4594,,42236,1838,200.0,-243085.58191769998,0.0,,,
8448000,4594,,42240,1838,200.0,-243085.58191769998,0.0,,,
8452800,4594,0.05,42244,1839,200.0,-244201.45459234997,0.0,87945,413.8634887695313,0.0001
8452800,4594,,42248,1839,200.0,-244201.45459234997,0.0,,,
8452800,4594,,42252,1839,200.0,-244201.45459234997,0.0,,,
8452800,4594,,42256,1839,200.0,-244201.45459234997,0.0,,,
8452800,4594,,42260,1839,200.0,-244201.45459234997,0.0,,,
8452800,4594,,42264,1839,200.0,-244201.45459234997,0.0,,,
8457600,4594,0.05,42268,1840,200.0,-244173.1483274,0.0,87995,424.67327880859375,0.0001
8457600,4594,,42272,1840,200.0,-244173.1483274,0.0,,,
8457600,4594,,42276,1840,200.0,-244173.1483274,0.0,,,
8457600,4594,,42280,1840,200.0,-244173.1483274,0.0,,,
8457600,4594,,42284,1840,200.0,-244173.1483274,0.0,,,
8457600,4594,,42288,1840,200.0,-244173.1483274,0.0,,,
8462400,4594,0.05,42292,1841,200.0,-245245.21392395004,0.0,88045,419.26433715820315,0.0001
8462400,4594,,42296,1841,200.0,-245245.21392395004,0.0,,,
8462400,4594,,42300,1841,200.0,-245245.21392395004,0.0,,,
8462400,4594,,42304,1841,200.0,-245245.21392395004,0.0,,,
8462400,4594,,42308,1841,200.0,-245245.21392395004,0.0,,,
8462400,4594,,42312,1841,200.0,-245245.21392395004,0.0,,,
8467200,4595,0.05,42316,1842,200.0,-246288.54982600003,0.0,88095,420.3952209472656,0.0001
8467200,4595,,42320,1842,200.0,-246288.54982600003,0.0,,,
8467200,4595,,42324,1842,200.0,-246288.54982600003,0.0,,,
8467200,4595,,42328,1842,200.0,-246288.54982600003,0.0,,,
8467200,4595,,42332,1842,200.0,-246288.54982600003,0.0,,,
8467200,4595,,42336,1842,200.0,-246288.54982600003,0.0,,,
8472000,4595,0.05,42340,1843,200.0,-246158.22199371,0.0,88145,439.29888305664065,0.0001
8472000,4595,,42344,1843,200.0,-246158.22199371,0.0,,,
8472000,4595,,42348,1843,200.0,-246158.22199371,0.0,,,
8472000,4595,,42352,1843,200.0,-246158.22199371,0.0,,,
8472000,4595,,42356,1843,200.0,-246158.22199371,0.0,,,
8472000,4595,,42360,1843,200.0,-246158.22199371,0.0,,,
8476800,4595,0.05,42364,1844,200.0,-247370.13036110997,0.0,88195,423.1906982421875,0.0001
8476800,4595,,42368,1844,200.0,-247370.13036110997,0.0,,,
8476800,4595,,42372,1844,200.0,-247370.13036110997,0.0,,,
8476800,4595,,42376,1844,200.0,-247370.13036110997,0.0,,,
8476800,4595,,42380,1844,200.0,-247370.13036110997,0.0,,,
8476800,4595,,42384,1844,200.0,-247370.13036110997,0.0,,,
8481600,4595,0.05,42388,1845,200.0,-247406.80229413,0.0,88245,441.7650573730469,0.0001
8481600,4595,,42392,1845,200.0,-247406.80229413,0.0,,,
8481600,4595,,42396,1845,200.0,-247406.80229413,0.0,,,
8481600,4595,,42400,1845,200.0,-247406.80229413,0.0,,,
8481600,4595,,42404,1845,200.0,-247406.80229413,0.0,,,
8481600,4595,,42408,1845,200.0,-247406.80229413,0.0,,,
8486400,4596,0.05,42412,1846,200.0,-247285.19103477997,0.0,88295,420.8780517578125,0.0001
8486400,4596,,42416,1846,200.0,-247285.19103477997,0.0,,,
8486400,4596,,42420,1846,200.0,-247285.19103477997,0.0,,,
8486400,4596,,42424,1846,200.0,-247285.19103477997,0.0,,,
8486400,4596,,42428,1846,200.0,-247285.19103477997,0.0,,,
8486400,4596,,42432,1846,200.0,-247285.19103477997,0.0,,,
8491200,4596,0.05,42436,1847,200.0,-249401.48228057998,0.0,88345,423.91578369140626,0.0001
8491200,4596,,42440,1847,200.0,-249401.48228057998,0.0,,,
8491200,4596,,42444,1847,200.0,-249401.48228057998,0.0,,,
8491200,4596,,42448,1847,200.0,-249401.48228057998,0.0,,,
8491200,4596,,42452,1847,200.0,-249401.48228057998,0.0,,,
8491200,4596,,42456,1847,200.0,-249401.48228057998,0.0,,,
8496000,4596,0.05,42460,1848,200.0,-249107.64610668004,0.0,88395,419.5962890625,0.0001
8496000,4596,,42464,1848,200.0,-249107.64610668004,0.0,,,
8496000,4596,,42468,1848,200.0,-249107.64610668004,0.0,,,
8496000,4596,,42472,1848,200.0,-249107.64610668004,0.0,,,
8496000,4596,,42476,1848,200.0,-249107.64610668004,0.0,,,
8496000,4596,,42480,1848,200.0,-249107.64610668004,0.0,,,
8500800,4596,0.05,42484,1849,200.0,-251038.52644040997,0.0,88445,439.5867004394531,0.0001
8500800,4596,,42488,1849,200.0,-251038.52644040997,0.0,,,
8500800,4596,,42492,1849,200.0,-251038.52644040997,0.0,,,
8500800,4596,,42496,1849,200.0,-251038.52644040997,0.0,,,
8500800,4596,,42500,1849,200.0,-251038.52644040997,0.0,,,
8500800,4596,,42504,1849,200.0,-251038.52644040997,0.0,,,
8505600,4597,0.05,42508,1850,200.0,-249726.68517772004,0.0,88495,409.0438720703125,0.0001
8505600,4597,,42512,1850,200.0,-249726.68517772004,0.0,,,
8505600,4597,,42516,1850,200.0,-249726.68517772004,0.0,,,
8505600,4597,,42520,1850,200.0,-249726.68517772004,0.0,,,
8505600,4597,,42524,1850,200.0,-249726.68517772004,0.0,,,
8505600,4597,,42528,1850,200.0,-249726.68517772004,0.0,,,
8510400,4597,0.05,42532,1851,200.0,-248100.09785239,0.0,88545,430.18027954101564,0.0001
8510400,4597,,42536,1851,200.0,-248100.09785239,0.0,,,
8510400,4597,,42540,1851,200.0,-248100.09785239,0.0,,,
8510400,4597,,42544,1851,200.0,-248100.09785239,0.0,,,
8510400,4597,,42548,1851,200.0,-248100.09785239,0.0,,,
8510400,4597,,42552,1851,200.0,-248100.09785239,0.0,,,
8515200,4597,0.05,42556,1852,200.0,-246684.06272057001,0.0,88595,426.1601867675781,0.0001
8515200,4597,,42560,1852,200.0,-246684.06272057001,0.0,,,
8515200,4597,,42564,1852,200.0,-246684.06272057001,0.0,,,
8515200,4597,,42568,1852,200.0,-246684.06272057001,0.0,,,
8515200,4597,,42572,1852,200.0,-246684.06272057001,0.0,,,
8515200,4597,,42576,1852,200.0,-246684.06272057001,0.0,,,
8520000,4597,0.05,42580,1852,200.0,-246219.60718576,0.0,88645,457.4497497558594,0.0001
8520000,4597,,42584,1852,200.0,-246219.60718576,0.0,,,
8520000,4597,,42588,1852,200.0,-246219.60718576,0.0,,,
8520000,4597,,42592,1852,200.0,-246219.60718576,0.0,,,
8520000,4597,,42596,1852,200.0,-246219.60718576,0.0,,,
8520000,4597,,42600,1852,200.0,-246219.60718576,0.0,,,
8524800,4598,0.05,42604,1853,200.0,-246277.25359887994,0.0,88695,421.19508666992186,0.0001
8524800,4598,,42608,1853,200.0,-246277.25359887994,0.0,,,
8524800,4598,,42612,1853,200.0,-246277.25359887994,0.0,,,
8524800,4598,,42616,1853,200.0,-246277.25359887994,0.0,,,
8524800,4598,,42620,1853,200.0,-246277.25359887994,0.0,,,
8524800,4598,,42624,1853,200.0,-246277.25359887994,0.0,,,
8529600,4598,0.05,42628,1854,200.0,-246104.24187661003,0.0,88745,444.27362060546875,0.0001
8529600,4598,,42632,1854,200.0,-246104.24187661003,0.0,,,
8529600,4598,,42636,1854,200.0,-246104.24187661003,0.0,,,
8529600,4598,,42640,1854,200.0,-246104.24187661003,0.0,,,
8529600,4598,,42644,1854,200.0,-246104.24187661003,0.0,,,
8529600,4598,,42648,1854,200.0,-246104.24187661003,0.0,,,
8534400,4598,0.05,42652,1855,200.0,-245901.99840747996,0.0,88795,419.6709228515625,0.0001
8534400,4598,,42656,1855,200.0,-245901.99840747996,0.0,,,
8534400,4598,,42660,1855,200.0,-245901.99840747996,0.0,,,
8534400,4598,,42664,1855,200.0,-245901.99840747996,0.0,,,
8534400,4598,,42668,1855,200.0,-245901.99840747996,0.0,,,
8534400,4598,,42672,1855,200.0,-245901.99840747996,0.0,,,
8539200,4598,0.05,42676,1856,200.0,-244468.28766522996,0.0,88845,417.28546142578125,0.0001
8539200,4598,,42680,1856,200.0,-244468.28766522996,0.0,,,
8539200,4598,,42684,1856,200.0,-244468.28766522996,0.0,,,
8539200,4598,,42688,1856,200.0,-244468.28766522996,0.0,,,
8539200,4598,,42692,1856,200.0,-244468.28766522996,0.0,,,
8539200,4598,,42696,1856,200.0,-244468.28766522996,0.0,,,
8544000,4599,0.05,42700,1857,200.0,-246401.39593906,0.0,88895,437.2872741699219,0.0001
8544000,4599,,42704,1857,200.0,-246401.39593906,0.0,,,
8544000,4599,,42708,1857,200.0,-246401.39593906,0.0,,,
8544000,4599,,42712,1857,200.0,-246401.39593906,0.0,,,
8544000,4599,,42716,1857,200.0,-246401.39593906,0.0,,,
8544000,4599,,42720,1857,200.0,-246401.39593906,0.0,,,
8548800,4599,0.05,42724,1858,200.0,-247180.75002734005,0.0,88945,415.14610595703124,0.0001
8548800,4599,,42728,1858,200.0,-247180.75002734005,0.0,,,
8548800,4599,,42732,1858,200.0,-247180.75002734005,0.0,,,
8548800,4599,,42736,1858,200.0,-247180.75002734005,0.0,,,
8548800,4599,,42740,1858,200.0,-247180.75002734005,0.0,,,
8548800,4599,,42744,1858,200.0,-247180.75002734005,0.0,,,
8553600,4599,0.05,42748,1859,200.0,-247493.99991371,0.0,88995,430.42877197265625,0.0001
8553600,4599,,42752,1859,200.0,-247493.99991371,0.0,,,
8553600,4599,,42756,1859,200.0,-247493.99991371,0.0,,,
8553600,4599,,42760,1859,200.0,-247493.99991371,0.0,,,
8553600,4599,,42764,1859,200.0,-247493.99991371,0.0,,,
8553600,4599,,42768,1859,200.0,-247493.99991371,0.0,,,
8558400,4599,0.05,42772,1860,200.0,-248522.52226946,0.0,89045,429.0189270019531,0.0001
8558400,4599,,42776,1860,200.0,-248522.52226946,0.0,,,
8558400,4599,,42780,1860,200.0,-248522.52226946,0.0,,,
8558400,4599,,42784,1860,200.0,-248522.52226946,0.0,,,
8558400,4599,,42788,1860,200.0,-248522.52226946,0.0,,,
8558400,4599,,42792,1860,200.0,-248522.52226946,0.0,,,
8563200,4600,0.05,42796,1861,200.0,-246982.29208110002,0.0,89095,419.84096069335936,0.0001
8563200,4600,,42800,1861,200.0,-246982.29208110002,0.0,,,
8563200,4600,,42804,1861,200.0,-246982.29208110002,0.0,,,
8563200,4600,,42808,1861,200.0,-246982.29208110002,0.0,,,
8563200,4600,,42812,1861,200.0,-246982.29208110002,0.0,,,
8563200,4600,,42816,1861,200.0,-246982.29208110002,0.0,,,
8568000,4600,0.05,42820,1862,200.0,-246341.17473682997,0.0,89145,423.8254150390625,0.0001
8568000,4600,,42824,1862,200.0,-246341.17473682997,0.0,,,
8568000,4600,,42828,1862,200.0,-246341.17473682997,0.0,,,
8568000,4600,,42832,1862,200.0,-246341.17473682997,0.0,,,
8568000,4600,,42836,1862,200.0,-246341.17473682997,0.0,,,
8568000,4600,,42840,1862,200.0,-246341.17473682997,0.0,,,
8572800,4600,0.05,42844,1863,200.0,-246005.30682387992,0.0,89195,398.62537841796876,0.0001
8572800,4600,,42848,1863,200.0,-246005.30682387992,0.0,,,
8572800,4600,,42852,1863,200.0,-246005.30682387992,0.0,,,
8572800,4600,,42856,1863,200.0,-246005.30682387992,0.0,,,
8572800,4600,,42860,1863,200.0,-246005.30682387992,0.0,,,
8572800,4600,,42864,1863,200.0,-246005.30682387992,0.0,,,
8577600,4600,0.05,42868,1864,200.0,-244842.58304311003,0.0,89245,412.4921630859375,0.0001
8577600,4600,,42872,1864,200.0,-244842.58304311003,0.0,,,
8577600,4600,,42876,1864,200.0,-244842.58304311003,0.0,,,
8577600,4600,,42880,1864,200.0,-244842.58304311003,0.0,,,
8577600,4600,,42884,1864,200.0,-244842.58304311003,0.0,,,
8577600,4600,,42888,1864,200.0,-244842.58304311003,0.0,,,
8582400,4601,0.05,42892,1865,200.0,-245279.35894341004,0.0,89295,415.71836547851564,0.0001
8582400,4601,,42896,1865,200.0,-245279.35894341004,0.0,,,
8582400,4601,,42900,1865,200.0,-245279.35894341004,0.0,,,
8582400,4601,,42904,1865,200.0,-245279.35894341004,0.0,,,
8582400,4601,,42908,1865,200.0,-245279.35894341004,0.0,,,
8582400,4601,,42912,1865,200.0,-245279.35894341004,0.0,,,
8587200,4601,0.05,42916,1866,200.0,-244176.50264895998,0.0,89345,414.82984619140626,0.0001
8587200,4601,,42920,1866,200.0,-244176.50264895998,0.0,,,
8587200,4601,,42924,1866,200.0,-244176.50264895998,0.0,,,
8587200,4601,,42928,1866,200.0,-244176.50264895998,0.0,,,
8587200,4601,,42932,1866,200.0,-244176.50264895998,0.0,,,
8587200,4601,,42936,1866,200.0,-244176.50264895998,0.0,,,
8592000,4601,0.05,42940,1867,200.0,-243504.30104891,0.0,89395,417.76337890625,0.0001
8592000,4601,,42944,1867,200.0,-243504.30104891,0.0,,,
8592000,4601,,42948,1867,200.0,-243504.30104891,0.0,,,
8592000,4601,,42952,1867,200.0,-243504.30104891,0.0,,,
8592000,4601,,42956,1867,200.0,-243504.30104891,0.0,,,
8592000,4601,,42960,1867,200.0,-243504.30104891,0.0,,,
8596800,4601,0.05,42964,1868,200.0,-243063.20052398005,0.0,89445,418.3640502929687,0.0001
8596800,4601,,42968,1868,200.0,-243063.20052398005,0.0,,,
8596800,4601,,42972,1868,200.0,-243063.20052398005,0.0,,,
8596800,4601,,42976,1868,200.0,-243063.20052398005,0.0,,,
8596800,4601,,42980,1868,200.0,-243063.20052398005,0.0,,,
8596800,4601,,42984,1868,200.0,-243063.20052398005,0.0,,,
8601600,4602,0.05,42988,1869,200.0,-242317.44110428,0.0,89495,444.1355224609375,0.0001
8601600,4602,,42992,1869,200.0,-242317.44110428,0.0,,,
8601600,4602,,42996,1869,200.0,-242317.44110428,0.0,,,
8601600,4602,,43000,1869,200.0,-242317.44110428,0.0,,,
8601600,4602,,43004,1869,200.0,-242317.44110428,0.0,,,
8601600,4602,,43008,1869,200.0,-242317.44110428,0.0,,,
8606400,4602,0.05,43012,1869,200.0,-243061.72458358,0.0,89545,427.1209228515625,0.0001
8606400,4602,,43016,1869,200.0,-243061.72458358,0.0,,,
8606400,4602,,43020,1869,200.0,-243061.72458358,0.0,,,
8606400,4602,,43024,1869,200.0,-243061.72458358,0.0,,,
8606400,4602,,43028,1869,200.0,-243061.72458358,0.0,,,
8606400,4602,,43032,1869,200.0,-243061.72458358,0.0,,,
8611200,4602,0.05,43036,1870,200.0,-242823.25868335002,0.0,89595,411.03895263671876,0.0001
8611200,4602,,43040,1870,200.0,-242823.25868335002,0.0,,,
8611200,4602,,43044,1870,200.0,-242823.25868335002,0.0,,,
8611200,4602,,43048,1870,200.0,-242823.25868335002,0.0,,,
8611200,4602,,43052,1870,200.0,-242823.25868335002,0.0,,,
8611200,4602,,43056,1870,200.0,-242823.25868335002,0.0,,,
8616000,4603,0.05,43060,1871,200.0,-244488.84066423,0.0,89645,415.4914794921875,0.0001
8616000,4603,,43064,1871,200.0,-244488.84066423,0.0,,,
8616000,4603,,43068,1871,200.0,-244488.84066423,0.0,,,
8616000,4603,,43072,1871,200.0,-244488.84066423,0.0,,,
8616000,4603,,43076,1871,200.0,-244488.84066423,0.0,,,
8616000,4603,,43080,1871,200.0,-244488.84066423,0.0,,,
8620800,4603,0.05,43084,1872,200.0,-246902.92252517,0.0,89695,415.98492431640625,0.0001
8620800,4603,,43088,1872,200.0,-246902.92252517,0.0,,,
8620800,4603,,43092,1872,200.0,-246902.92252517,0.0,,,
8620800,4603,,43096,1872,200.0,-246902.92252517,0.0,,,
8620800,4603,,43100,1872,200.0,-246902.92252517,0.0,,,
8620800,4603,,43104,1872,200.0,-246902.92252517,0.0,,,
8625600,4603,0.05,43108,1873,200.0,-247562.34111321002,0.0,89745,412.853369140625,0.0001
8625600,4603,,43112,1873,200.0,-247562.34111321002,0.0,,,
8625600,4603,,43116,1873,200.0,-247562.34111321002,0.0,,,
8625600,4603,,43120,1873,200.0,-247562.34111321002,0.0,,,
8625600,4603,,43124,1873,200.0,-247562.34111321002,0.0,,,
8625600,4603,,43128,1873,200.0,-247562.34111321002,0.0,,,
8630400,4604,0.05,43132,1874,200.0,-246501.01359607998,0.0,89795,423.07903442382815,0.0001
8630400,4604,,43136,1874,200.0,-246501.01359607998,0.0,,,
8630400,4604,,43140,1874,200.0,-246501.01359607998,0.0,,,
8630400,4604,,43144,1874,200.0,-246501.01359607998,0.0,,,
8630400,4604,,43148,1874,200.0,-246501.01359607998,0.0,,,
8630400,4604,,43152,1874,200.0,-246501.01359607998,0.0,,,
8635200,4604,0.05,43156,1875,200.0,-246100.32194339004,0.0,89845,406.5660461425781,0.0001
8635200,4604,,43160,1875,200.0,-246100.32194339004,0.0,,,
8635200,4604,,43164,1875,200.0,-246100.32194339004,0.0,,,
8635200,4604,,43168,1875,200.0,-246100.32194339004,0.0,,,
8635200,4604,,43172,1875,200.0,-246100.32194339004,0.0,,,
8635200,4604,,43176,1875,200.0,-246100.32194339004,0.0,,,
8640000,4604,0.05,43180,1876,200.0,-244829.60068471,0.0,89895,417.397509765625,0.0001
8640000,4604,,43184,1876,200.0,-244829.60068471,0.0,,,
8640000,4604,,43188,1876,200.0,-244829.60068471,0.0,,,
8640000,4604,,43192,1876,200.0,-244829.60068471,0.0,,,
8640000,4604,,43196,1876,200.0,-244829.60068471,0.0,,,
8640000,4604,,43200,1876,200.0,-244829.60068471,0.0,,,
8644800,4605,0.05,43204,1877,200.0,-242837.98758116,0.0,89945,424.0153015136719,0.0001
8644800,4605,,43208,1877,200.0,-242837.98758116,0.0,,,
8644800,4605,,43212,1877,200.0,-242837.98758116,0.0,,,
8644800,4605,,43216,1877,200.0,-242837.98758116,0.0,,,
8644800,4605,,43220,1877,200.0,-242837.98758116,0.0,,,
8644800,4605,,43224,1877,200.0,-242837.98758116,0.0,,,
8649600,4605,0.05,43228,1878,200.0,-243482.26964880002,0.0,89995,410.9326232910156,0.0001
8649600,4605,,43232,1878,200.0,-243482.26964880002,0.0,,,
8649600,4605,,43236,1878,200.0,-243482.26964880002,0.0,,,
8649600,4605,,43240,1878,200.0,-243482.26964880002,0.0,,,
8649600,4605,,43244,1878,200.0,-243482.26964880002,0.0,,,
8649600,4605,,43248,1878,200.0,-243482.26964880002,0.0,,,
8654400,4605,0.05,43252,1879,200.0,-243364.83729807,0.0,90045,412.96026611328125,0.0001
8654400,4605,,43256,1879,200.0,-243364.83729807,0.0,,,
8654400,4605,,43260,1879,200.0,-243364.83729807,0.0,,,
8654400,4605,,43264,1879,200.0,-243364.83729807,0.0,,,
8654400,4605,,43268,1879,200.0,-243364.83729807,0.0,,,
8654400,4605,,43272,1879,200.0,-243364.83729807,0.0,,,
8659200,4606,0.05,43276,1879,200.0,-242687.64180153,0.0,90095,418.397705078125,0.0001
8659200,4606,,43280,1879,200.0,-242687.64180153,0.0,,,
8659200,4606,,43284,1879,200.0,-242687.64180153,0.0,,,
8659200,4606,,43288,1879,200.0,-242687.64180153,0.0,,,
8659200,4606,,43292,1879,200.0,-242687.64180153,0.0,,,
8659200,4606,,43296,1879,200.0,-242687.64180153,0.0,,,
8664000,4606,0.05,43300,1880,200.0,-244222.24463034997,0.0,90145,401.0012451171875,0.0001
8664000,4606,,43304,1880,200.0,-244222.24463034997,0.0,,,
8664000,4606,,43308,1880,200.0,-244222.24463034997,0.0,,,
8664000,4606,,43312,1880,200.0,-244222.24463034997,0.0,,,
8664000,4606,,43316,1880,200.0,-244222.24463034997,0.0,,,
8664000,4606,,43320,1880,200.0,-244222.24463034997,0.0,,,
8668800,4606,0.05,43324,1881,200.0,-244024.79051731003,0.0,90195,417.14703369140625,0.0001
8668800,4606,,43328,1881,200.0,-244024.79051731003,0.0,,,
8668800,4606,,43332,1881,200.0,-244024.79051731003,0.0,,,
8668800,4606,,43336,1881,200.0,-244024.79051731003,0.0,,,
8668800,4606,,43340,1881,200.0,-244024.79051731003,0.0,,,
8668800,4606,,43344,1881,200.0,-244024.79051731003,0.0,,,
8673600,4607,0.05,43348,1882,200.0,-244263.28192151003,0.0,90245,417.985888671875,0.0001
8673600,4607,,43352,1882,200.0,-244263.28192151003,0.0,,,
8673600,4607,,43356,1882,200.0,-244263.28192151003,0.0,,,
8673600,4607,,43360,1882,200.0,-244263.28192151003,0.0,,,
8673600,4607,,43364,1882,200.0,-244263.28192151003,0.0,,,
8673600,4607,,43368,1882,200.0,-244263.28192151003,0.0,,,
8678400,4607,0.05,43372,1883,200.0,-245150.03065706,0.0,90295,404.84649658203125,0.0001
8678400,4607,,43376,1883,200.0,-245150.03065706,0.0,,,
8678400,4607,,43380,1883,200.0,-245150.03065706,0.0,,,
8678400,4607,,43384,1883,200.0,-245150.03065706,0.0,,,
8678400,4607,,43388,1883,200.0,-245150.03065706,0.0,,,
8678400,4607,,43392,1883,200.0,-245150.03065706,0.0,,,
8683200,4607,0.05,43396,1884,200.0,-246801.13700255004,0.0,90345,434.86415405273436,0.0001
8683200,4607,,43400,1884,200.0,-246801.13700255004,0.0,,,
8683200,4607,,43404,1884,200.0,-246801.13700255004,0.0,,,
8683200,4607,,43408,1884,200.0,-246801.13700255004,0.0,,,
8683200,4607,,43412,1884,200.0,-246801.13700255004,0.0,,,
8683200,4607,,43416,1884,200.0,-246801.13700255004,0.0,,,
8688000,4607,0.05,43420,1885,200.0,-245688.77777807,0.0,90395,409.3821533203125,0.0001
8688000,4607,,43424,1885,200.0,-245688.77777807,0.0,,,
8688000,4607,,43428,1885,200.0,-245688.77777807,0.0,,,
8688000,4607,,43432,1885,200.0,-245688.77777807,0.0,,,
8688000,4607,,43436,1885,200.0,-245688.77777807,0.0,,,
8688000,4607,,43440,1885,200.0,-245688.77777807,0.0,,,
8692800,4607,0.05,43444,1886,200.0,-246465.79887579,0.0,90445,403.437255859375,0.0001
8692800,4607,,43448,1886,200.0,-246465.79887579,0.0,,,
8692800,4607,,43452,1886,200.0,-246465.79887579,0.0,,,
8692800,4607,,43456,1886,200.0,-246465.79887579,0.0,,,
8692800,4607,,43460,1886,200.0,-246465.79887579,0.0,,,
8692800,4607,,43464,1886,200.0,-246465.79887579,0.0,,,
8697600,4608,0.05,43468,1887,200.0,-246443.23223545004,0.0,90495,400.01763305664065,0.0001
8697600,4608,,43472,1887,200.0,-246443.23223545004,0.0,,,
8697600,4608,,43476,1887,200.0,-246443.23223545004,0.0,,,
8697600,4608,,43480,1887,200.0,-246443.23223545004,0.0,,,
8697600,4608,,43484,1887,200.0,-246443.23223545004,0.0,,,
8697600,4608,,43488,1887,200.0,-246443.23223545004,0.0,,,
8702400,4608,0.05,43492,1888,200.0,-244554.07668422,0.0,90545,442.74799194335935,0.0001
8702400,4608,,43496,1888,200.0,-244554.07668422,0.0,,,
8702400,4608,,43500,1888,200.0,-244554.07668422,0.0,,,
8702400,4608,,43504,1888,200.0,-244554.07668422,0.0,,,
8702400,4608,,43508,1888,200.0,-244554.07668422,0.0,,,
8702400,4608,,43512,1888,200.0,-244554.07668422,0.0,,,
8707200,4608,0.05,43516,1889,200.0,-247122.95349266997,0.0,90595,412.7879150390625,0.0001
8707200,4608,,43520,1889,200.0,-247122.95349266997,0.0,,,
8707200,4608,,43524,1889,200.0,-247122.95349266997,0.0,,,
8707200,4608,,43528,1889,200.0,-247122.95349266997,0.0,,,
8707200,4608,,43532,1889,200.0,-247122.95349266997,0.0,,,
8707200,4608,,43536,1889,200.0,-247122.95349266997,0.0,,,
8712000,4608,0.05,43540,1890,200.0,-247007.41744433006,0.0,90645,402.45753784179686,0.0001
8712000,4608,,43544,1890,200.0,-247007.41744433006,0.0,,,
8712000,4608,,43548,1890,200.0,-247007.41744433006,0.0,,,
8712000,4608,,43552,1890,200.0,-247007.41744433006,0.0,,,
8712000,4608,,43556,1890,200.0,-247007.41744433006,0.0,,,
8712000,4608,,43560,1890,200.0,-247007.41744433006,0.0,,,
8716800,4609,0.05,43564,1891,200.0,-245198.43842157998,0.0,90695,411.1011962890625,0.0001
8716800,4609,,43568,1891,200.0,-245198.43842157998,0.0,,,
8716800,4609,,43572,1891,200.0,-245198.43842157998,0.0,,,
